contract_id;ticket_start_date;ticket_end_date;ticket_type
883442907653;2016-02-21;2018-04-15;technical support
481458071454;2018-12-03;2018-12-17;technical support
418320352495;2018-03-06;2018-04-01;technical support
460532200589;2014-12-19;2015-03-22;technical support
035027172027;2018-06-27;2018-07-10;technical support
706442699693;2017-01-15;2017-09-03;billing
788234271654;2017-04-03;2017-05-11;technical support
675680922828;2018-07-13;2018-09-27;upgrade
091369563838;2013-02-13;2015-10-23;technical support
302243336821;2018-08-27;2018-11-13;technical support
130154123322;2018-06-07;2018-11-28;upgrade
165252069766;2017-09-06;2017-09-14;technical support
512852803974;2010-12-18;2014-04-03;technical support
859848362873;2017-12-22;2018-06-06;billing
194259168084;2018-12-23;2018-12-27;billing
846050492381;2018-09-11;2018-11-09;technical support
342313912688;2015-02-05;2017-12-07;billing
174576527773;2017-01-13;2017-01-13;technical support
607245332777;2014-07-20;2014-09-25;technical support
910557139461;2018-07-18;2018-07-19;technical support
951382617121;2018-11-06;2018-12-28;technical support
428900742353;2016-09-11;2017-11-17;technical support
573934982376;2017-06-13;2018-05-11;upgrade
014309340096;2015-04-24;2017-05-28;technical support
251141200529;2013-07-08;2018-03-31;technical support
327909537976;2017-09-21;2018-05-24;technical support
202794340541;2018-11-11;2018-12-21;billing
945270005454;2016-11-14;2017-08-14;billing
600680488122;2017-04-12;2017-12-10;technical support
553313716249;2018-08-05;2018-10-07;technical support
195774362785;2017-08-28;2018-09-24;upgrade
746426778648;2016-04-12;2018-04-21;technical support
711721543305;2018-04-14;2018-08-14;technical support
206551757963;2016-09-05;2018-04-29;billing
978493771711;2018-12-23;2018-12-29;technical support
054163421574;2016-09-07;2017-05-15;billing
185275929037;2018-07-21;2018-11-26;technical support
424031866916;2016-09-12;2017-05-08;billing
139083776901;2017-09-13;2017-09-22;technical support
439331063042;2015-07-15;2016-06-13;technical support
083290811389;2018-03-07;2018-03-21;technical support
190617056978;2017-02-05;2018-03-08;technical support
384085082730;2013-01-13;2015-01-02;billing
657701390998;2017-05-23;2018-01-01;billing
284229846895;2018-03-28;2018-08-26;billing
993815953827;2016-03-19;2017-05-13;technical support
280398520194;2016-08-12;2017-02-23;technical support
996968729291;2017-12-03;2018-10-05;technical support
821851330225;2018-05-21;2018-05-22;upgrade
224064623536;2013-04-24;2014-09-01;technical support
627454360799;2014-06-22;2018-05-22;billing
201378874533;2017-05-03;2018-12-06;technical support
147981619723;2018-01-11;2018-10-22;billing
054163421574;2018-04-08;2018-04-21;technical support
542795803304;2011-05-06;2018-09-28;billing
376405227420;2016-12-10;2017-02-14;technical support
339331928645;2013-02-24;2018-08-08;billing
966918623682;2017-05-29;2018-05-19;billing
973519466076;2017-08-06;2017-12-25;billing
362246708880;2013-01-26;2014-06-30;billing
946829836384;2018-01-04;2018-03-24;technical support
079815728086;2014-04-25;2017-03-29;technical support
784623860247;2018-09-19;2018-09-20;billing
525739954150;2017-03-20;2018-11-10;upgrade
862175349686;2011-10-02;2016-01-16;billing
726282739712;2017-10-08;2018-05-27;billing
073061277734;2018-10-18;2018-10-21;technical support
701601616153;2018-08-18;2018-11-24;technical support
725912249931;2010-07-20;2016-02-13;technical support
760966852735;2017-05-12;2018-02-25;billing
848037140441;2015-02-03;2016-10-28;billing
881815943646;2018-05-04;2018-07-03;technical support
150388494965;2018-09-02;2018-11-11;billing
503590178753;2014-01-07;2016-06-03;technical support
044375946367;2017-09-07;2018-02-11;technical support
120165190697;2017-02-13;2017-12-06;technical support
198663573992;2018-05-07;2018-06-15;technical support
858270032627;2016-08-09;2017-06-03;billing
751477523429;2017-06-30;2018-08-03;upgrade
714495057721;2016-11-21;2018-09-06;upgrade
844757077715;2018-12-28;2018-12-29;technical support
559142922840;2018-11-16;2018-12-18;technical support
079098579517;2013-02-20;2017-12-25;technical support
911545737056;2018-12-20;2018-12-26;technical support
122723932569;2014-11-25;2018-01-30;billing
616528936143;2018-01-14;2018-04-27;technical support
361650989638;2018-12-06;2018-12-16;technical support
894987697467;2018-04-28;2018-09-03;technical support
517431243598;2018-11-10;2018-11-23;technical support
543509363425;2017-06-27;2018-07-16;technical support
580800867625;2015-12-01;2016-03-02;technical support
630617741216;2012-06-07;2012-12-28;technical support
381738047966;2014-03-10;2014-08-13;technical support
185275929037;2016-12-26;2018-09-12;billing
604681536474;2017-05-16;2018-03-12;billing
976086513319;2014-10-14;2018-07-30;technical support
968997251045;2015-07-09;2018-09-11;technical support
036604821609;2017-09-20;2018-10-08;technical support
547012250691;2013-08-29;2014-08-09;billing
676959374233;2018-10-08;2018-10-15;technical support
622581341707;2018-04-12;2018-07-25;upgrade
228393082160;2017-09-30;2018-10-21;billing
513825363380;2018-10-10;2018-12-03;technical support
673598243061;2013-03-09;2013-11-08;technical support
755568074774;2018-12-17;2018-12-19;technical support
501491262581;2017-08-07;2017-12-26;billing
000039775878;2017-12-27;2018-10-25;billing
631254402379;2017-06-04;2018-03-02;technical support
327999240961;2018-04-07;2018-12-29;billing
243312062684;2018-04-08;2018-07-07;billing
425239508555;2017-11-20;2018-09-10;upgrade
386197135550;2013-10-23;2014-03-05;technical support
139585301596;2018-11-14;2018-12-31;technical support
309601531690;2014-05-03;2015-05-09;technical support
052473658392;2015-02-24;2016-02-22;billing
529887381833;2016-12-14;2017-03-11;technical support
041854186516;2016-06-01;2017-09-29;technical support
751796662629;2013-09-07;2013-09-11;upgrade
588047469296;2015-12-06;2016-04-15;technical support
057449390506;2018-10-08;2018-11-16;technical support
792573996167;2017-07-21;2018-02-06;billing
950220959321;2016-06-26;2018-05-16;technical support
642770843538;2016-11-17;2017-10-16;billing
306394605995;2018-01-14;2018-06-16;billing
670836564237;2017-07-29;2018-04-04;upgrade
352305016503;2014-11-17;2016-03-13;technical support
830971909598;2016-09-05;2016-11-26;billing
716234915308;2018-03-28;2018-12-13;technical support
191664701138;2016-09-25;2017-12-23;upgrade
626321061646;2010-03-05;2010-10-28;technical support
091314541359;2016-11-04;2018-05-17;billing
482063012436;2017-06-24;2017-09-16;technical support
813140266046;2018-08-25;2018-09-30;technical support
397772340780;2015-04-15;2015-08-08;billing
735991336199;2018-08-23;2018-11-10;billing
873152350252;2017-08-13;2018-10-22;billing
199078754396;2014-07-19;2017-12-03;billing
644749778718;2010-02-28;2011-04-06;billing
399853508260;2014-06-26;2017-08-08;billing
996553943153;2018-08-04;2018-10-09;technical support
405755485063;2014-06-28;2015-01-16;technical support
062234673946;2017-11-03;2018-05-02;billing
006839067923;2014-02-03;2018-04-30;technical support
065138605757;2014-11-29;2017-05-18;billing
948157619770;2018-08-15;2018-09-26;billing
912841899431;2018-04-07;2018-12-10;technical support
231057809852;2018-10-29;2018-11-03;billing
216124426703;2016-06-28;2018-11-28;billing
817501507471;2016-10-16;2017-02-03;technical support
500364116699;2018-01-05;2018-12-06;technical support
440355650048;2016-09-07;2017-05-05;technical support
364578744174;2016-05-01;2016-07-07;technical support
172759643722;2015-01-01;2017-10-12;technical support
492188959582;2017-11-17;2017-12-28;technical support
572935667086;2018-12-29;2018-12-30;technical support
603322904943;2017-11-18;2018-07-17;technical support
265037496865;2016-04-14;2017-03-23;technical support
284890725169;2016-01-12;2018-06-11;upgrade
748262775204;2012-03-02;2018-11-05;technical support
583463956031;2017-05-16;2018-01-27;upgrade
944957539442;2016-08-17;2017-03-22;upgrade
136302390146;2018-07-30;2018-10-05;technical support
035182864541;2016-04-19;2018-09-17;technical support
827805801017;2015-06-11;2016-07-24;billing
927460917680;2018-08-05;2018-12-15;technical support
636712667945;2018-09-25;2018-11-28;technical support
041614602568;2016-05-13;2017-05-29;billing
555248123601;2018-08-08;2018-09-26;technical support
422164756377;2015-11-23;2016-06-24;technical support
614955372325;2015-02-17;2017-02-03;technical support
225123115237;2017-08-28;2018-04-19;technical support
826304678263;2018-11-25;2018-12-28;technical support
371256712552;2016-11-03;2017-02-09;technical support
805274714911;2018-02-22;2018-12-27;billing
987403768018;2018-10-07;2018-12-29;billing
652659034951;2015-12-24;2017-07-14;technical support
476441809800;2018-06-23;2018-07-01;billing
765129494941;2011-12-27;2015-01-17;billing
853796238293;2012-09-17;2015-05-28;billing
015487445992;2016-05-24;2017-10-27;billing
218442980088;2013-07-05;2014-06-05;technical support
411883369907;2018-01-18;2018-08-09;billing
528914988749;2011-01-07;2016-03-26;technical support
245210728897;2016-04-07;2017-01-18;technical support
020043974132;2017-08-25;2017-12-12;billing
404517902082;2018-12-25;2018-12-28;technical support
046624318133;2018-04-28;2018-06-15;technical support
232139625253;2015-03-29;2018-04-27;technical support
384269693573;2018-09-16;2018-09-27;technical support
216607757201;2016-08-06;2017-10-04;billing
108054312865;2016-10-02;2017-07-28;billing
041639519520;2012-05-05;2015-01-04;billing
985761343751;2018-02-12;2018-11-20;technical support
776244810128;2015-11-10;2017-02-07;technical support
251933429081;2017-09-14;2018-04-10;technical support
420814657017;2017-10-24;2018-04-05;technical support
676604006507;2017-03-10;2018-11-11;billing
778328278639;2017-03-10;2018-01-15;technical support
601271788278;2018-10-23;2018-10-23;technical support
453750150707;2018-09-27;2018-10-17;technical support
645547912463;2015-12-04;2018-12-01;billing
345951355702;2017-08-19;2018-11-17;technical support
105347145398;2017-02-16;2018-07-14;technical support
092615136081;2017-05-07;2017-07-03;technical support
215145858916;2015-02-02;2016-09-06;technical support
239270641523;2018-03-13;2018-05-04;technical support
693009011486;2016-01-22;2018-08-16;billing
620620007738;2018-09-15;2018-10-30;billing
806485484435;2017-06-28;2017-08-23;technical support
075281325380;2017-09-13;2018-10-24;technical support
072403183312;2017-09-09;2018-09-29;technical support
200507581512;2016-10-08;2017-06-27;technical support
796846190214;2015-08-05;2017-04-21;upgrade
338555175088;2017-03-21;2018-04-02;technical support
573746496941;2017-03-12;2017-09-30;upgrade
011510258564;2018-07-14;2018-08-16;technical support
193085593411;2015-09-20;2016-09-02;upgrade
409859621074;2018-12-13;2018-12-26;technical support
906340474539;2018-10-07;2018-10-19;billing
571778606838;2017-03-14;2018-10-07;billing
069045010101;2016-12-21;2018-03-25;billing
476386096684;2017-05-29;2017-08-01;technical support
586886755036;2012-09-14;2018-03-09;billing
808858848491;2017-06-09;2018-05-20;technical support
846759186394;2017-05-22;2018-02-10;upgrade
745792253902;2011-10-29;2014-01-12;technical support
742729179711;2018-01-19;2018-10-30;technical support
544158763018;2016-06-01;2016-08-19;technical support
377449263631;2013-05-20;2018-01-25;technical support
910851789421;2014-09-29;2018-02-17;technical support
115047870631;2016-02-13;2016-03-07;technical support
385775264209;2018-06-23;2018-07-09;upgrade
578211934367;2016-07-06;2016-10-26;technical support
136308518590;2016-12-20;2018-01-24;billing
781044971414;2016-03-03;2016-03-04;technical support
013831372490;2014-09-28;2014-10-20;upgrade
905590217290;2012-08-08;2018-03-19;technical support
471073796508;2016-04-10;2017-02-26;technical support
196649174557;2018-10-25;2018-11-10;technical support
249231755879;2018-03-14;2018-07-18;technical support
138336529979;2014-03-12;2014-05-24;upgrade
619325544759;2015-09-04;2017-07-09;billing
216802016455;2017-11-20;2018-04-22;billing
792210285501;2015-01-10;2018-11-25;billing
695211156890;2014-10-05;2016-05-12;technical support
293357047098;2015-06-06;2018-11-18;technical support
486304244970;2018-04-19;2018-10-26;technical support
144123562510;2014-01-27;2018-01-12;technical support
183198361921;2014-11-24;2016-12-17;upgrade
291617472022;2017-03-08;2017-04-07;technical support
171772059816;2015-08-05;2016-05-25;technical support
983853280400;2016-05-17;2018-11-20;billing
588095770938;2017-07-08;2018-10-21;technical support
897069928019;2018-10-06;2018-11-16;technical support
302382279463;2017-01-06;2018-10-24;upgrade
883379696957;2018-07-07;2018-11-18;technical support
584729308043;2015-11-29;2016-12-28;technical support
652874033852;2017-08-13;2017-09-13;billing
182444024610;2015-01-09;2017-04-25;billing
433439163047;2017-02-28;2017-10-20;technical support
489277113465;2016-11-11;2018-01-10;billing
932489855004;2012-01-19;2015-05-15;technical support
769688100013;2018-08-04;2018-12-06;billing
431414153325;2018-06-01;2018-10-30;technical support
299096540675;2017-11-20;2018-12-16;billing
069588455846;2017-10-06;2018-06-19;technical support
851578400103;2018-04-27;2018-06-12;technical support
469837701316;2016-01-05;2017-03-02;technical support
994225129494;2014-11-18;2017-01-15;billing
714965250708;2018-01-27;2018-03-10;billing
423076656029;2016-05-29;2018-11-04;technical support
835630581755;2016-05-11;2016-09-13;billing
706177997299;2018-12-18;2018-12-24;technical support
767397635179;2017-01-16;2017-05-19;technical support
796369406948;2018-06-02;2018-12-02;billing
203165804755;2017-10-18;2018-02-12;technical support
014309340096;2017-09-26;2018-07-14;technical support
686347231870;2015-12-22;2016-11-10;technical support
886258281503;2014-01-03;2018-06-18;technical support
880894142901;2018-03-31;2018-06-07;technical support
988391388903;2018-11-11;2018-11-12;technical support
721717447749;2017-12-25;2018-11-08;billing
934036407502;2017-02-02;2017-10-13;technical support
605260267732;2017-02-27;2017-07-08;technical support
025091909825;2015-02-24;2017-10-27;technical support
859936316019;2017-02-17;2018-12-03;technical support
466311924613;2018-09-12;2018-09-15;technical support
238978569404;2018-07-20;2018-11-08;technical support
061268432094;2016-04-28;2017-02-18;technical support
922366257567;2018-03-19;2018-08-28;billing
251793437797;2016-03-12;2016-12-25;billing
224064623536;2017-07-08;2018-07-22;billing
302392653710;2016-11-12;2018-01-13;technical support
161773270015;2013-01-25;2015-12-26;billing
142478868213;2014-05-21;2016-03-31;technical support
118026242725;2014-06-03;2015-07-13;billing
527578339736;2018-03-31;2018-09-30;upgrade
142186244645;2014-01-26;2017-05-17;billing
495981660373;2018-10-05;2018-11-09;technical support
037934271408;2014-05-15;2018-01-20;technical support
107100379321;2018-04-01;2018-11-08;technical support
245895468762;2015-05-29;2016-04-04;upgrade
351108754640;2018-11-19;2018-12-21;billing
787307397355;2018-02-27;2018-06-24;technical support
788121017067;2017-08-30;2018-10-25;billing
216044675007;2017-08-01;2017-08-29;technical support
