contract_id;start_date;end_date;termination_reason;is_b2b
550243334759;2014-08-25;2018-05-18;low quality;n
339177635596;2010-07-05;2018-08-07;death;n
779152296629;2015-05-11;;nan;y
357980132241;2011-04-26;;nan;n
641708141154;2011-07-14;;nan;n
863713614345;2013-02-22;;nan;n
270505962469;2013-02-16;;nan;n
316125466222;2010-06-05;;nan;n
813579150548;2010-08-26;;nan;n
281738741900;2015-12-23;;nan;n
137964795746;2014-04-21;;nan;n
877432972579;2015-03-20;;nan;n
809425611229;2011-12-26;;nan;y
261445006532;2014-11-16;;nan;n
901540652857;2013-08-31;;nan;y
528418535599;2017-08-09;;nan;y
976972450875;2017-04-01;;nan;n
206204827003;2016-06-02;;nan;n
643012600720;2015-06-16;;nan;n
009145130718;2012-07-30;;nan;y
811607544328;2013-09-23;;nan;y
929745758841;2015-02-10;;nan;n
939556765373;2015-11-16;;nan;n
159788980849;2014-01-12;;nan;n
641289576412;2010-01-20;;nan;n
373456076961;2010-02-19;;nan;n
982862503396;2012-05-22;;nan;y
950220959321;2012-01-28;2018-09-23;too expensive;n
411933941569;2014-09-06;;nan;n
507009337353;2013-11-21;;nan;n
668393110159;2016-06-20;;nan;n
118419131387;2012-01-08;;nan;n
131050386799;2012-06-20;;nan;n
446627368767;2010-05-09;;nan;n
374291576023;2011-09-01;;nan;n
439288228494;2010-09-08;;nan;n
278153475240;2013-07-23;2018-08-12;low quality;n
999360062756;2013-05-18;2018-04-26;too expensive;n
521211151546;2015-07-12;;nan;n
648873176964;2010-05-17;;nan;y
737430117759;2010-07-15;;nan;n
231149971102;2016-12-19;2018-04-29;too expensive;n
641869648415;2015-06-10;;nan;y
962283307157;2011-12-24;;nan;y
069526106095;2011-11-06;;nan;n
641768426135;2014-01-29;;nan;n
465706891395;2013-06-08;;nan;n
961033957032;2011-03-24;;nan;n
790751481633;2015-01-01;;nan;y
444245955837;2012-03-04;;nan;n
821813522464;2015-10-04;2018-09-06;low quality;n
799285958029;2011-01-06;;nan;y
507778186207;2016-07-12;;nan;n
063028172116;2011-03-11;;nan;y
104588779554;2010-05-27;;nan;n
688457681193;2013-08-21;;nan;y
536760076710;2015-10-31;;nan;n
980621485106;2013-04-21;;nan;y
711511214006;2014-05-14;;nan;y
282619629528;2012-06-17;;nan;n
733599669533;2017-09-11;;nan;y
127028394255;2012-01-14;;nan;n
118880955609;2016-03-12;;nan;n
140032376811;2011-11-27;;nan;n
374419939166;2010-02-12;;nan;n
836030154697;2011-03-13;;nan;n
509476910261;2015-08-15;2018-12-01;death;n
891079666847;2013-10-29;;nan;n
666775477895;2014-07-09;;nan;n
699540508055;2015-05-23;2018-12-12;too expensive;n
059367277207;2012-10-05;;nan;n
673034565608;2014-09-29;;nan;n
687913633274;2016-01-02;;nan;n
076346365953;2013-08-23;;nan;n
329031538007;2015-09-03;2018-10-21;low quality;n
437409708418;2010-10-30;2018-08-29;low quality;n
068105791167;2013-06-06;;nan;n
677675059133;2011-06-06;;nan;n
544166407312;2014-02-28;;nan;n
542885669553;2011-11-27;;nan;n
366964011612;2010-12-05;;nan;y
871250755471;2015-01-18;2018-01-04;low quality;n
949527982589;2015-10-18;2018-08-26;death;y
750368494256;2011-09-25;;nan;n
900701756600;2010-10-22;2018-05-09;death;n
003992305896;2013-05-22;;nan;n
136666453051;2010-06-29;;nan;y
455911992438;2013-04-28;;nan;n
776003151476;2014-07-05;2018-02-18;low quality;n
767708527439;2012-02-07;2018-11-29;low quality;n
028817810576;2015-08-01;;nan;n
262376056206;2017-10-11;;nan;y
254279617588;2016-12-02;2018-08-06;too expensive;n
607643375577;2014-11-25;;nan;y
176938454325;2016-05-11;;nan;n
773544535829;2011-07-06;;nan;n
719461080968;2013-02-01;;nan;y
722841340010;2010-12-15;2018-06-18;too expensive;n
951966480255;2015-07-15;;nan;n
511786079546;2012-04-15;;nan;n
712312105120;2016-02-28;2018-06-10;low quality;n
361298619725;2015-02-11;;nan;y
991746174851;2014-02-12;;nan;n
759864359346;2012-01-30;;nan;n
131852407170;2017-01-07;2018-03-29;low quality;y
874650165685;2017-08-07;;nan;n
042356213895;2016-04-01;;nan;y
031731654776;2016-02-22;;nan;n
850021341444;2015-02-11;;nan;n
911492841211;2015-01-26;;nan;n
175343204765;2012-08-31;2018-11-29;death;y
616994274617;2014-11-01;2018-01-20;low quality;n
575569914767;2016-02-14;;nan;n
849927022075;2016-01-09;;nan;n
570458525517;2010-08-06;;nan;n
244335638794;2016-03-03;2018-09-13;death;n
751123562897;2012-08-09;2018-06-24;too expensive;y
715319228206;2012-09-30;2018-09-03;low quality;n
697106709163;2017-11-28;;nan;n
363847281332;2012-09-06;;nan;n
157338533884;2015-01-07;;nan;n
622275296507;2017-09-07;;nan;n
963688185692;2015-03-06;;nan;y
437874972495;2015-09-11;;nan;n
178275093725;2017-03-15;;nan;n
362449876887;2013-04-16;;nan;n
356497048467;2017-07-01;;nan;n
539356747648;2012-07-04;;nan;y
711074529496;2011-11-07;;nan;n
218411092062;2013-06-11;;nan;n
028839687296;2015-07-19;;nan;n
319709602832;2014-07-05;2018-12-03;too expensive;n
440456392675;2013-06-23;;nan;n
399382891738;2011-03-16;;nan;n
457978441074;2012-08-08;;nan;n
754077079560;2017-08-15;2018-09-07;too expensive;n
673976468328;2015-01-13;;nan;y
832701405781;2011-12-01;;nan;n
408185479095;2012-01-10;;nan;n
038357438804;2016-05-11;2018-01-19;too expensive;n
340115081613;2015-06-07;2018-05-03;death;n
764641921482;2014-11-22;;nan;n
110294992898;2012-12-20;;nan;n
836628981366;2016-08-25;2018-08-15;low quality;n
833989111057;2017-07-13;2018-02-01;low quality;y
628934696130;2017-07-31;;nan;n
525462865166;2012-08-03;;nan;n
498513373114;2015-12-02;;nan;n
471489586863;2013-05-18;;nan;n
603140368893;2017-05-07;2018-05-09;too expensive;y
497227154409;2014-11-29;2018-11-07;death;n
385794081038;2017-01-17;;nan;n
835310057060;2016-04-16;;nan;n
767696358173;2015-07-01;;nan;n
651676461384;2013-06-22;;nan;n
089570957465;2013-12-25;;nan;n
621192026740;2010-06-24;;nan;n
137059794061;2016-11-29;;nan;n
186738555880;2016-08-03;;nan;n
576258474063;2012-12-07;;nan;n
288817861248;2013-08-15;;nan;n
039455740440;2012-10-09;;nan;n
752383907548;2014-11-14;;nan;n
980734100540;2016-07-03;;nan;n
816496022011;2015-09-29;;nan;n
899686172094;2012-06-11;;nan;n
355529022160;2011-09-17;;nan;y
297767350259;2013-07-23;2018-08-28;death;n
846990006583;2014-02-09;2018-09-09;low quality;n
440331645783;2012-01-15;;nan;n
945005641908;2016-07-01;;nan;n
551946441033;2015-11-12;;nan;n
920203962034;2013-04-08;;nan;n
921243888291;2015-07-02;;nan;n
881781380118;2016-11-15;;nan;n
397553923309;2010-08-16;;nan;n
285944091182;2010-01-27;;nan;n
793882207029;2016-03-14;;nan;n
572483769848;2010-06-05;;nan;n
749588960192;2011-01-30;;nan;y
197258069367;2013-07-03;;nan;n
333918134761;2016-04-18;2018-01-25;too expensive;y
039700203568;2014-11-11;;nan;y
243176772013;2010-03-02;2018-06-04;death;n
469114439829;2010-09-15;;nan;n
995158892850;2015-09-12;;nan;n
466051372484;2015-12-14;;nan;n
571550528527;2017-06-28;;nan;n
478828533024;2016-07-20;;nan;n
780156611016;2014-06-07;;nan;n
544035852322;2017-04-23;;nan;n
831148138761;2014-03-10;;nan;n
738441850920;2012-03-14;;nan;y
311469668371;2016-11-21;;nan;y
828786375399;2011-02-24;;nan;n
827805801017;2014-08-08;2018-05-04;low quality;n
677406550222;2016-12-10;;nan;n
458690367709;2012-07-10;;nan;n
243817419427;2017-07-02;;nan;n
097719453407;2015-09-30;;nan;n
373772894983;2013-10-05;;nan;n
651363095464;2015-12-14;;nan;y
514786539082;2014-01-28;;nan;n
087990139106;2013-05-05;;nan;n
769839595902;2010-08-01;;nan;n
272759723927;2017-01-22;;nan;n
785188519121;2010-09-10;;nan;n
022604933723;2012-02-26;;nan;n
934105567770;2017-12-06;;nan;n
484406051750;2014-01-15;2018-04-12;low quality;n
372770189260;2010-04-05;;nan;n
590138675422;2016-07-09;;nan;n
082369272700;2013-11-22;;nan;n
659472188320;2014-05-03;;nan;n
167994091849;2012-01-23;;nan;n
357277845380;2014-11-14;;nan;y
683384813647;2015-10-30;2018-02-20;too expensive;n
023724765667;2012-09-21;;nan;y
461733030637;2016-01-11;;nan;n
910345224527;2016-12-05;;nan;n
551976139066;2010-04-09;2018-03-13;death;n
600050871324;2010-09-07;;nan;n
095016465654;2017-08-26;;nan;n
721189181609;2014-07-06;;nan;n
381054401004;2012-02-20;;nan;n
239981008615;2016-01-28;;nan;n
926528770182;2017-08-06;;nan;y
285350017946;2016-06-21;;nan;n
880478866166;2011-01-28;;nan;n
447840762965;2011-07-01;2018-02-06;death;y
136765119707;2010-03-26;;nan;y
658658987214;2010-06-17;2018-08-30;death;y
406643553645;2011-01-30;;nan;n
442560119056;2016-11-26;;nan;n
797268890422;2017-06-07;;nan;y
388348942066;2015-08-16;;nan;n
051610097733;2010-06-10;2018-12-28;death;y
046987200118;2012-06-02;;nan;n
031537996018;2013-05-18;2018-04-16;low quality;y
298490547042;2011-02-23;;nan;y
495803801085;2015-03-01;;nan;n
313019405552;2017-04-28;;nan;n
853038205298;2015-11-20;;nan;n
616584553968;2013-02-05;;nan;n
577167105625;2016-01-15;;nan;n
085667676193;2011-10-05;;nan;y
058511928159;2010-07-22;;nan;n
758155552207;2012-07-21;;nan;y
848037140441;2010-12-25;;nan;n
485698544699;2013-07-22;;nan;n
432272439614;2012-11-22;2018-01-28;too expensive;n
191706908160;2010-06-15;2018-01-04;death;n
093946918290;2014-05-11;2018-09-28;too expensive;n
526858543708;2017-09-13;2018-06-11;death;n
543994663265;2016-02-05;;nan;n
019830936488;2017-12-24;2018-12-13;low quality;n
236067599378;2017-02-05;;nan;n
858557417341;2017-01-05;;nan;n
790318886519;2014-10-30;;nan;n
276716625953;2016-01-02;;nan;n
779491281725;2012-09-27;;nan;y
926823577836;2010-04-29;;nan;n
376519091889;2013-02-09;;nan;n
563414337555;2014-05-31;;nan;n
249056130798;2012-11-16;;nan;n
890913148697;2016-05-02;;nan;n
556360686662;2016-07-12;;nan;n
247947368623;2017-01-25;;nan;n
197943483749;2015-03-15;;nan;n
478089399786;2016-11-23;;nan;n
257400882883;2014-04-26;;nan;n
936743951949;2013-02-04;;nan;n
359505883368;2014-02-18;2018-04-07;too expensive;n
694876195640;2015-01-14;;nan;n
572222828082;2015-02-15;;nan;n
661877344572;2011-04-14;2018-02-02;low quality;n
962337847999;2016-09-24;;nan;y
243312062684;2016-11-26;2018-01-25;low quality;n
244208325438;2014-06-17;;nan;n
284890725169;2014-04-25;;nan;n
453446529199;2012-12-02;;nan;n
663157446916;2011-02-28;;nan;y
831145211383;2012-03-24;;nan;n
528700979092;2010-03-07;;nan;n
784226275217;2017-06-20;2018-01-26;death;n
612252591475;2011-03-21;;nan;n
406604471604;2012-10-17;2018-04-18;death;n
353005219113;2016-01-07;;nan;y
897160307664;2013-11-26;2018-10-25;low quality;n
400181788253;2014-02-11;2018-07-25;low quality;n
079247991612;2014-07-18;2018-01-04;death;n
945418696511;2014-08-16;;nan;n
602685978634;2016-10-23;;nan;n
278003025686;2010-01-21;;nan;n
861369891598;2017-07-29;2018-07-08;low quality;y
811819734095;2017-10-16;2018-09-29;too expensive;n
475686187880;2016-03-09;;nan;n
306778775796;2011-05-19;;nan;n
601053474858;2011-11-02;;nan;n
315175321472;2011-09-04;;nan;n
510329950743;2015-06-16;;nan;n
486150574501;2011-03-14;;nan;n
960143405098;2017-06-26;2018-12-15;too expensive;n
914652986179;2014-09-16;;nan;y
925000635287;2011-04-20;;nan;n
117388633162;2011-07-20;2018-03-17;too expensive;n
440527074991;2013-10-07;;nan;n
191532937916;2015-10-03;2018-01-28;too expensive;y
953021236376;2016-06-22;;nan;n
579176095460;2011-05-22;;nan;n
248023234629;2012-07-30;;nan;n
182491376918;2012-09-02;;nan;n
106575400021;2013-04-13;;nan;n
014064053280;2017-01-11;;nan;y
287592751265;2017-01-28;;nan;n
024490552466;2010-07-24;;nan;n
021131552375;2013-08-20;;nan;y
243563941726;2013-09-15;;nan;n
549146430167;2014-03-23;;nan;n
076957200347;2016-06-12;;nan;n
507442031683;2015-06-07;2018-03-10;death;y
748961907153;2017-10-23;;nan;n
349814766660;2014-07-08;;nan;n
132864956607;2010-12-07;;nan;y
288850072576;2010-05-04;;nan;n
495933445761;2015-08-23;2018-07-04;low quality;n
646986665852;2016-02-03;2018-11-30;low quality;n
561490086214;2014-06-06;2018-06-15;low quality;n
811559173385;2011-11-13;;nan;n
104222055420;2013-12-23;;nan;y
181182749187;2014-08-05;;nan;n
403045967951;2014-09-02;;nan;n
368665181033;2013-01-13;2018-09-29;low quality;n
186251540944;2011-05-27;;nan;n
007474157382;2012-07-04;;nan;n
993663819060;2015-09-07;;nan;n
792941518752;2017-07-20;;nan;n
275830824994;2014-03-03;;nan;n
443293531756;2012-02-11;;nan;n
639804446014;2016-12-29;;nan;n
604869384539;2013-01-06;2018-04-03;low quality;n
351108646296;2017-04-22;;nan;n
029799765645;2016-11-11;;nan;n
586886755036;2010-09-07;;nan;n
937856813267;2012-09-29;;nan;n
981132253079;2016-08-13;;nan;n
394745210990;2010-02-04;2018-10-08;death;n
601931512186;2012-06-10;;nan;n
961365464101;2011-07-06;2018-06-24;low quality;y
816106357118;2013-03-16;;nan;n
599877303750;2011-05-12;2018-11-14;low quality;n
451751788587;2011-02-24;2018-07-13;too expensive;n
879025603226;2014-05-29;2018-07-11;too expensive;n
064267886696;2012-06-19;2018-08-25;too expensive;n
602314375095;2017-06-08;;nan;n
710820577856;2011-06-09;2018-11-27;too expensive;y
336998626159;2013-10-26;2018-03-26;low quality;n
229221388437;2016-09-23;;nan;n
873730876912;2011-06-01;;nan;n
444509706130;2011-08-19;;nan;y
965046107236;2014-08-29;;nan;y
780710119836;2015-11-27;;nan;n
650855970405;2015-05-30;;nan;n
044375946367;2013-10-17;2018-09-05;too expensive;n
171394149453;2016-05-15;;nan;y
954285267518;2016-08-03;;nan;y
189859761785;2015-05-03;2018-10-28;low quality;n
003384634678;2015-02-08;;nan;n
539001219173;2016-02-18;2018-12-10;too expensive;n
487079130950;2013-09-10;2018-04-24;low quality;n
914753615461;2010-06-01;;nan;n
144232563497;2017-12-12;;nan;n
093453609582;2011-11-12;2018-09-25;too expensive;y
213240566155;2011-08-15;;nan;n
327419781153;2012-01-25;;nan;n
067581547077;2010-11-17;;nan;n
776445412968;2016-12-19;;nan;n
607259701351;2015-10-12;;nan;n
950558481798;2015-06-28;;nan;n
732489586018;2012-04-15;;nan;y
853877374984;2013-09-12;;nan;n
930324862002;2010-07-10;;nan;n
136959130297;2014-09-04;;nan;n
823091495285;2011-09-18;;nan;n
334061323290;2015-12-06;;nan;n
966649761168;2015-03-05;;nan;y
544025885443;2010-12-04;;nan;n
990753725101;2011-09-10;;nan;n
187257074878;2014-09-10;2018-04-20;too expensive;n
158430316217;2017-12-28;;nan;n
987453100999;2017-02-24;;nan;n
249558810370;2013-10-13;2018-04-28;too expensive;n
581268363489;2017-12-15;;nan;n
111158960721;2012-11-06;;nan;n
844369871207;2011-02-26;;nan;n
698651379432;2013-11-16;;nan;n
353614453764;2017-05-09;;nan;n
618946215501;2016-07-03;;nan;n
597500564642;2017-07-02;;nan;n
893751339448;2017-06-03;2018-03-06;low quality;n
477254374933;2015-01-24;;nan;n
263908494338;2011-07-01;;nan;n
566403032598;2012-07-19;2018-01-01;too expensive;n
592382432348;2011-12-08;2018-05-12;low quality;n
993142481854;2017-07-04;;nan;n
233405371513;2013-08-24;2018-12-01;low quality;n
461652148111;2017-10-24;;nan;n
299445469019;2017-03-21;;nan;n
989966518190;2010-09-04;;nan;n
169266268157;2011-09-12;;nan;n
431821523902;2013-10-13;2018-08-01;too expensive;n
372501060404;2011-10-06;;nan;n
202790312929;2012-08-08;;nan;n
991676005750;2017-07-27;2018-08-22;too expensive;n
961445617926;2014-07-28;;nan;n
185910995299;2012-01-28;2018-07-28;death;y
388037838054;2012-10-24;;nan;n
539151707381;2013-08-20;;nan;y
953558138048;2011-09-02;;nan;n
048646076067;2013-10-11;;nan;n
663181734932;2012-04-17;2018-04-14;low quality;n
287737742050;2016-01-11;2018-02-04;too expensive;n
999127636599;2012-05-29;;nan;n
547774955872;2010-03-10;;nan;n
959994725790;2011-12-27;2018-08-03;low quality;n
480967511074;2010-04-16;;nan;y
943472111915;2016-03-17;;nan;n
718936407590;2011-11-03;;nan;n
139211317246;2010-09-19;;nan;n
919589259882;2010-07-12;2018-02-22;low quality;n
189103177071;2017-12-07;;nan;n
980441059428;2015-10-04;;nan;n
588461417344;2012-02-23;;nan;n
245558053509;2014-08-06;;nan;n
960021657238;2010-04-11;2018-10-22;low quality;n
760149664555;2010-08-12;2018-04-25;too expensive;y
713137413210;2012-12-16;2018-08-27;death;y
750236409577;2010-05-31;;nan;y
539316571387;2014-03-10;;nan;n
930980094235;2011-02-06;2018-03-02;too expensive;n
101012800797;2012-11-09;2018-11-08;too expensive;n
877707411690;2014-12-03;2018-04-15;too expensive;n
714586088828;2015-01-05;;nan;n
426444760742;2014-07-30;;nan;n
618672268565;2011-02-12;;nan;n
769494967600;2013-10-27;;nan;n
465457251315;2011-09-19;;nan;n
134650915693;2016-07-21;2018-06-08;too expensive;n
278662042467;2016-04-10;;nan;y
956302986687;2013-10-31;2018-06-25;too expensive;n
957013933488;2011-01-20;;nan;n
322594606316;2016-06-28;;nan;n
543802019259;2012-08-14;;nan;n
216044675007;2011-07-04;;nan;n
152002468109;2011-05-30;2018-05-14;too expensive;y
299994413459;2016-04-30;2018-03-14;death;n
202181627856;2013-08-26;2018-12-04;too expensive;n
096826684973;2014-06-06;2018-09-29;low quality;n
887412728892;2010-11-10;;nan;n
777138225031;2012-03-18;;nan;n
982259409517;2011-01-30;;nan;n
354588241574;2011-03-19;2018-08-27;death;n
347068630804;2015-12-10;;nan;n
241086750681;2017-12-31;;nan;n
076594515107;2013-07-30;;nan;n
803277804929;2016-03-23;;nan;n
562032588374;2011-08-29;;nan;y
940962764636;2015-09-23;;nan;n
262150196558;2014-09-12;;nan;y
986752901744;2013-11-26;;nan;n
919408845317;2013-02-23;;nan;n
933204108051;2012-01-12;;nan;n
349418931196;2017-04-04;;nan;n
560551598028;2011-09-27;;nan;y
331586047091;2012-11-16;;nan;n
351922267462;2011-10-20;;nan;n
662698912371;2016-10-12;;nan;n
953375617316;2017-08-04;2018-10-22;too expensive;n
411456108956;2017-06-19;;nan;n
893268779375;2012-02-01;;nan;n
506816362457;2011-04-02;;nan;n
156135824857;2015-11-11;2018-12-28;too expensive;n
541792860622;2011-06-20;;nan;n
664958162844;2017-06-21;;nan;n
748303061239;2012-07-02;;nan;n
050992260028;2017-01-31;;nan;y
166920205172;2011-05-08;;nan;n
524287183457;2011-05-14;;nan;n
796855668980;2015-07-06;;nan;n
096479789999;2013-04-19;;nan;n
728448958099;2011-12-11;2018-06-01;death;n
542145524260;2013-01-08;;nan;n
967397048257;2016-09-20;2018-04-13;death;n
715533952633;2015-05-25;;nan;n
325059180799;2016-10-27;;nan;n
017348016502;2013-08-03;;nan;n
745980842176;2014-08-14;;nan;n
396945800933;2015-06-06;;nan;n
820975744680;2015-07-10;2018-10-01;too expensive;n
002909041695;2012-08-01;2018-12-29;too expensive;n
605165172249;2011-05-01;;nan;y
141495577256;2012-06-20;;nan;n
236946722020;2012-06-25;;nan;n
483087060167;2012-03-10;;nan;n
498047133904;2014-08-06;2018-01-16;too expensive;n
429179128665;2010-09-03;;nan;y
621871406228;2011-10-10;;nan;y
647365426524;2012-03-16;;nan;n
326159058073;2010-07-02;;nan;n
436613534252;2014-11-01;;nan;n
275561741125;2016-06-26;;nan;n
818845053615;2013-04-17;;nan;y
971600947847;2011-09-06;2018-11-16;too expensive;n
608355005941;2013-02-05;;nan;n
576232359385;2010-11-20;;nan;n
152499167066;2014-03-18;;nan;n
113693218661;2015-03-30;;nan;n
724856914735;2011-03-18;;nan;n
506493970996;2013-05-11;;nan;n
904945916601;2014-08-29;;nan;n
036483017917;2012-02-01;;nan;y
182560798216;2010-02-27;;nan;n
821897552907;2010-11-07;;nan;y
861038797426;2015-10-17;;nan;n
839257139555;2014-06-06;;nan;n
372826758063;2013-01-19;;nan;n
402000464130;2010-10-20;;nan;y
564318119818;2014-08-22;2018-09-04;low quality;y
229099627108;2015-12-17;2018-09-25;death;n
575970692408;2017-08-11;;nan;n
156898093523;2012-06-06;2018-04-20;death;n
213002589286;2017-05-15;;nan;n
351820023952;2015-04-22;;nan;n
465517968609;2013-07-10;;nan;n
723696093398;2016-10-15;;nan;n
975810729062;2012-09-27;;nan;n
860032136225;2012-02-27;;nan;y
191613941649;2012-09-01;;nan;n
549254387854;2012-06-02;;nan;n
480562209949;2017-08-16;;nan;n
770539068186;2012-01-17;;nan;n
766659584722;2011-10-30;;nan;n
282093052092;2010-01-05;;nan;n
247760055699;2013-05-16;2018-05-24;too expensive;n
828599924872;2017-04-24;;nan;n
972138943318;2016-11-15;;nan;n
169169776443;2015-05-13;;nan;n
034779298619;2013-06-18;;nan;n
184387331574;2014-08-26;;nan;n
702231503455;2014-08-27;;nan;n
897643005479;2017-03-12;2018-03-30;too expensive;y
155112332381;2013-02-17;;nan;y
591978214565;2017-11-06;;nan;n
149617792006;2012-03-18;2018-05-17;death;n
973307319727;2017-01-30;2018-03-31;too expensive;y
986389625398;2012-01-10;;nan;n
726818415019;2012-06-03;;nan;n
441566800101;2010-11-16;;nan;n
950007973975;2017-10-16;;nan;y
568038932967;2012-06-09;;nan;n
637186376079;2015-07-28;;nan;n
620755671201;2015-09-03;;nan;n
403575020364;2010-10-22;;nan;n
919055794301;2017-09-05;2018-03-09;too expensive;y
469360128915;2010-05-02;;nan;n
533113491790;2015-07-09;2018-07-19;low quality;n
259992007787;2013-11-10;2018-10-19;low quality;n
456694524809;2012-08-31;;nan;n
229398135025;2016-04-08;;nan;n
509774929850;2011-11-03;;nan;n
509566018462;2016-11-13;;nan;n
100335854008;2016-11-28;;nan;n
482791470675;2014-11-22;;nan;n
478830103154;2016-05-10;;nan;n
555751454466;2010-06-03;;nan;n
742785181091;2012-03-31;;nan;n
046558452602;2014-12-25;;nan;n
994330181645;2017-07-18;;nan;n
701931073381;2016-06-23;;nan;n
097812708381;2014-02-20;;nan;n
216370496216;2017-12-06;;nan;n
629022688428;2015-10-16;;nan;n
